Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Last Updated
2025-07-31,196.60000610351562,196.8300018310547,192.0800018310547,192.86000061035156,192.42657470703125,27852000,GOOG,2026-06-02 23:15:04
2025-08-01,189.77999877929688,191.6179962158203,188.6999969482422,189.9499969482422,189.5231170654297,21236700,GOOG,2026-06-02 23:15:04
2025-08-04,191.1750030517578,196.0800018310547,190.9199981689453,195.75,195.3101043701172,23386000,GOOG,2026-06-02 23:15:04
2025-08-05,195.5449981689453,198.6999969482422,194.6750030517578,195.32000732421875,194.8810577392578,19010200,GOOG,2026-06-02 23:15:04
2025-08-06,195.25,197.3800048828125,194.4669952392578,196.9199981689453,196.4774627685547,15383700,GOOG,2026-06-02 23:15:04
2025-08-07,197.7100067138672,198.3699951171875,195.22000122070312,197.27999877929688,196.83663940429688,14660600,GOOG,2026-06-02 23:15:04
2025-08-08,197.97999572753906,203.42999267578125,197.89999389648438,202.08999633789062,201.63583374023438,24379900,GOOG,2026-06-02 23:15:04
2025-08-11,201.55499267578125,202.16000366210938,199.8000030517578,201.6300048828125,201.1768798828125,16690200,GOOG,2026-06-02 23:15:04
2025-08-12,202.09500122070312,205.1300048828125,201.39999389648438,204.16000366210938,203.70118713378906,19854000,GOOG,2026-06-02 23:15:04
2025-08-13,204.97999572753906,205.42999267578125,198.63999938964844,203.02999877929688,202.57371520996094,19573000,GOOG,2026-06-02 23:15:04
2025-08-14,202.55999755859375,205.4199981689453,202.3249969482422,203.82000732421875,203.36196899414062,17777100,GOOG,2026-06-02 23:15:04
2025-08-15,204.72000122070312,207.3300018310547,202.0850067138672,204.91000366210938,204.44949340820312,21111400,GOOG,2026-06-02 23:15:04
2025-08-18,205.07000732421875,206.13999938964844,203.41000366210938,204.2899932861328,203.8308868408203,13000200,GOOG,2026-06-02 23:15:04
2025-08-19,203.90499877929688,204.2899932861328,200.92999267578125,202.49000549316406,202.0349578857422,13476600,GOOG,2026-06-02 23:15:04
2025-08-20,201.67999267578125,202.1699981689453,197.4600067138672,200.19000244140625,199.7401123046875,13971700,GOOG,2026-06-02 23:15:04
2025-08-21,200.72000122070312,203.36000061035156,200.39999389648438,200.6199951171875,200.16912841796875,11768900,GOOG,2026-06-02 23:15:04
2025-08-22,203.9600067138672,209.22999572753906,202.1300048828125,206.72000122070312,206.25543212890625,25723700,GOOG,2026-06-02 23:15:04
2025-08-25,207.0,211.08999633789062,205.9499969482422,209.16000366210938,208.68994140625,22788800,GOOG,2026-06-02 23:15:04
2025-08-26,208.3699951171875,208.4600067138672,206.4499969482422,207.9499969482422,207.482666015625,23051000,GOOG,2026-06-02 23:15:04
2025-08-27,206.4600067138672,209.57000732421875,206.38999938964844,208.2100067138672,207.74208068847656,15249000,GOOG,2026-06-02 23:15:04
2025-08-28,207.83999633789062,212.89999389648438,207.60000610351562,212.3699951171875,211.89271545410156,20915700,GOOG,2026-06-02 23:15:04
2025-08-29,211.27000427246094,215.33999633789062,210.97000122070312,213.52999877929688,213.0501251220703,24682200,GOOG,2026-06-02 23:15:04
2025-09-02,208.99000549316406,212.36900329589844,206.9600067138672,211.99000549316406,211.5135955810547,28900100,GOOG,2026-06-02 23:15:04
2025-09-03,226.47999572753906,231.8000030517578,225.1199951171875,231.10000610351562,230.58065795898438,72250300,GOOG,2026-06-02 23:15:04
2025-09-04,230.15499877929688,232.77000427246094,226.75999450683594,232.66000366210938,232.1371307373047,32196000,GOOG,2026-06-02 23:15:04
2025-09-05,232.66000366210938,236.1300048828125,232.3800048828125,235.1699981689453,234.64149475097656,26127700,GOOG,2026-06-02 23:15:04
2025-09-08,235.7899932861328,238.39999389648438,233.72999572753906,234.16000366210938,233.84259033203125,23128800,GOOG,2026-06-02 23:15:04
2025-09-09,234.19000244140625,240.58999633789062,233.3800048828125,239.94000244140625,239.61474609375,22854800,GOOG,2026-06-02 23:15:04
2025-09-10,239.25,242.0800018310547,238.11000061035156,239.55999755859375,239.23526000976562,19990100,GOOG,2026-06-02 23:15:04
2025-09-11,240.13999938964844,242.57000732421875,236.5800018310547,240.77999877929688,240.45359802246094,21308600,GOOG,2026-06-02 23:15:04
2025-09-12,240.8000030517578,242.42300415039062,238.5,241.3800048828125,241.0528106689453,14536600,GOOG,2026-06-02 23:15:04
2025-09-15,245.13999938964844,252.75,244.97999572753906,251.75999450683594,251.41871643066406,29935200,GOOG,2026-06-02 23:15:04
2025-09-16,252.3300018310547,253.22999572753906,249.71499633789062,251.4199981689453,251.07919311523438,24493500,GOOG,2026-06-02 23:15:04
2025-09-17,251.4600067138672,251.9499969482422,246.5800018310547,249.85000610351562,249.51132202148438,20491300,GOOG,2026-06-02 23:15:04
2025-09-18,251.86000061035156,254.13999938964844,250.11000061035156,252.3300018310547,251.9879608154297,21166400,GOOG,2026-06-02 23:15:04
2025-09-19,253.39999389648438,256.70001220703125,252.0679931640625,255.24000549316406,254.89401245117188,41616800,GOOG,2026-06-02 23:15:04
2025-09-22,254.77999877929688,256.30999755859375,250.80999755859375,252.8800048828125,252.53721618652344,20079000,GOOG,2026-06-02 23:15:04
2025-09-23,253.65499877929688,254.77000427246094,251.08999633789062,252.33999633789062,251.9979248046875,17521100,GOOG,2026-06-02 23:15:04
2025-09-24,252.14999389648438,252.9600067138672,247.22000122070312,247.8300018310547,247.49404907226562,16958500,GOOG,2026-06-02 23:15:04
2025-09-25,244.83999633789062,247.31500244140625,241.64999389648438,246.57000732421875,246.2357635498047,17379800,GOOG,2026-06-02 23:15:04
2025-09-26,247.78500366210938,250.1199951171875,246.63999938964844,247.17999267578125,246.8449249267578,16594600,GOOG,2026-06-02 23:15:04
2025-09-29,248.27499389648438,251.6479949951172,243.1999969482422,244.36000061035156,244.02874755859375,23157200,GOOG,2026-06-02 23:15:04
2025-09-30,243.05999755859375,243.6750030517578,239.5709991455078,243.5500030517578,243.21986389160156,22541200,GOOG,2026-06-02 23:15:04
2025-10-01,241.17999267578125,247.14999389648438,239.1999969482422,245.5399932861328,245.2071533203125,23967700,GOOG,2026-06-02 23:15:04
2025-10-02,245.63999938964844,247.63499450683594,243.10499572753906,246.42999267578125,246.095947265625,20657500,GOOG,2026-06-02 23:15:04
